time,values
0.199119912,-5.761985623
0.199219922,-5.575481033
0.199319932,-5.378780782
0.199419942,-5.172286612
0.199519952,-4.956420669
0.199619962,-4.731624071
0.199719972,-4.498355439
0.199819982,-4.257089371
0.199919992,-4.00831488
0.200020002,-3.752533799
0.200120012,-3.490259148
0.200220022,-3.222013489
0.200320032,-2.94832725
0.200420042,-2.669737047
0.200520052,-2.386783992
0.200620062,-2.100012
0.200720072,-1.809966107
0.200820082,-1.51719079
0.200920092,-1.222228308
0.201020102,-0.925617063
0.201120112,-0.627889986
0.201220122,-0.329572956
0.201320132,-0.03118326
0.201420142,0.266771914
0.201520152,0.563796927
0.201620162,0.859409091
0.201720172,1.153140021
0.201820182,1.444536914
0.201920192,1.733163775
0.202020202,2.01860257
0.202120212,2.300454307
0.202220222,2.578340041
0.202320232,2.851901807
0.202420242,3.120803465
0.202520252,3.384731468
0.202620262,3.643395538
0.202720272,3.896529265
0.202820282,4.143890608
0.202920292,4.385262312
0.203020302,4.620452236
0.203120312,4.849293582
0.203220322,5.071645046
0.203320332,5.287390866
0.203420342,5.496440786
0.203520352,5.698729931
0.203620362,5.894218591
0.203720372,6.082891918
0.203820382,6.264759537
0.203920392,6.439855082
0.204020402,6.608235637
0.204120412,6.769981107
0.204220422,6.925193517
0.204320432,7.073996227
0.204420442,7.21653309
0.204520452,7.352967534
0.204620462,7.48348159
0.204720472,7.608274857
0.204820482,7.727563416
0.204920492,7.841578693
0.205020502,7.950566277
0.205120512,8.0547847
0.205220522,8.154504179
0.205320532,8.250005326
0.205420542,8.341577836
0.205520552,8.429519152
0.205620562,8.514133114
0.205720572,8.595728599
0.205820582,8.674618152
0.205920592,8.751116618
0.206020602,8.825539784
0.206120612,8.898203019
0.206220622,8.969419941
0.206320632,9.039501091
0.206420642,9.108752645
0.206520652,9.177475141
0.206620662,9.245962248
0.206720672,9.31449957
0.206820682,9.383363493
0.206920692,9.452820076
0.207020702,9.523123991
0.207120712,9.594517523
0.207220722,9.667229617
0.207320732,9.741474994
0.207420742,9.817453322
0.207520752,9.895348463
0.207620762,9.975327775
0.207720772,10.0575415
0.207820782,10.14212219
0.207920792,10.22918429
0.208020802,10.31882368
0.208120812,10.41111735
0.208220822,10.50612323
0.208320832,10.60387993
0.208420842,10.7044067
0.208520852,10.80770341
0.208620862,10.9137506
0.208720872,11.02250964
0.208820882,11.13392294
0.208920892,11.24791422
0.209020902,11.36438892
0.209120912,11.48323457
0.209220922,11.60432135
0.209320932,11.72750262
0.209420942,11.8526156
0.209520952,11.979482
0.209620962,12.10790882
0.209720972,12.23768915
0.209820982,12.36860301
0.209920992,12.50041828
0.210021002,12.63289164
0.210121012,12.76576955
0.210221022,12.89878929
0.210321032,13.03168003
0.210421042,13.16416389
0.210521052,13.29595707
0.210621062,13.42677095
0.210721072,13.55631328
0.210821082,13.68428928
0.210921092,13.81040284
0.211021102,13.93435764
0.211121112,14.05585833
0.211221122,14.17461167
0.211321132,14.29032765
0.211421142,14.40272061
0.211521152,14.51151034
0.211621162,14.61642311
0.211721172,14.71719278
0.211821182,14.81356171
0.211921192,14.90528179
0.212021202,14.99211531
0.212121212,15.0738359
0.212221222,15.15022928
0.212321232,15.22109409
0.212421242,15.28624259
0.212521252,15.34550131
0.212621262,15.39871169
0.212721272,15.44573057
0.212821282,15.4864307
0.212921292,15.52070112
0.213021302,15.54844754
0.213121312,15.56959258
0.213221322,15.58407599
0.213321332,15.59185477
0.213421342,15.59290325
0.213521352,15.58721306
0.213621362,15.57479305
0.213721372,15.55566917
0.213821382,15.52988421
0.213921392,15.49749756
0.214021402,15.4585848
0.214121412,15.41323732
0.214221422,15.36156181
0.214321432,15.30367975
0.214421442,15.23972675
0.214521452,15.16985193
0.214621462,15.0942172
0.214721472,15.01299645
0.214821482,14.92637479
0.214921492,14.83454764
0.215021502,14.73771988
0.215121512,14.63610484
0.215221522,14.5299234
0.215321532,14.41940291
0.215421542,14.30477623
0.215521552,14.18628064
0.215621562,14.06415678
0.215721572,13.93864758
0.215821582,13.80999714
0.215921592,13.67844966
0.216021602,13.54424837
0.216121612,13.40763439
0.216221622,13.26884568
0.216321632,13.12811598
0.216421642,12.98567377
0.216521652,12.84174121
0.216621662,12.69653318
0.216721672,12.55025631
0.216821682,12.40310803
0.216921692,12.25527569
0.217021702,12.10693573
0.217121712,11.95825284
0.217221722,11.80937922
0.217321732,11.66045392
0.217421742,11.51160212
0.217521752,11.36293463
0.217621762,11.21454729
0.217721772,11.06652055
0.217821782,10.91891908
0.217921792,10.77179143
0.218021802,10.62516976
0.218121812,10.47906969
0.218221822,10.33349015
0.218321832,10.18841336
0.218421842,10.04380483
0.218521852,9.899613503
0.218621862,9.75577192
0.218721872,9.612196449
0.218821882,9.468787629
0.218921892,9.325430553
0.219021902,9.181995338
0.219121912,9.038337649
0.219221922,8.894299307
0.219321932,8.749708943
0.219421942,8.604382734
0.219521952,8.458125182
0.219621962,8.310729963
0.219721972,8.16198082
0.219821982,8.011652517
0.219921992,7.859511835
0.220022002,7.705318611
0.220122012,7.548826822
0.220222022,7.389785698
0.220322032,7.227940878
0.220422042,7.063035585
0.220522052,6.894811824
0.220622062,6.723011606
0.220722072,6.547378181
0.220822082,6.36765728
0.220922092,6.183598367
0.221022102,5.994955884
0.221122112,5.801490498
0.221222122,5.602970332
0.221322132,5.399172188
0.221422142,5.189882746
0.221522152,4.97489974
0.221622162,4.754033105
0.221722172,4.527106094
0.221822182,4.293956355
0.221922192,4.054436961
0.222022202,3.808417402
0.222122212,3.555784522
0.222222222,3.296443402
0.222322232,3.030318185
0.222422242,2.757352836
0.222522252,2.477511845
0.222622262,2.190780852
0.222722272,1.89716721
0.222822282,1.596700466
0.222922292,1.289432768
0.223022302,0.975439201
0.223122312,0.654818031
0.223222322,0.327690876
0.223322332,-0.00579721
0.223422342,-0.345477737
0.223522352,-0.691158859
0.223622362,-1.042625549
0.223722372,-1.399639849
0.223822382,-1.761941207
0.223922392,-2.129246907
0.224022402,-2.50125257
0.224122412,-2.877632746
0.224222422,-3.258041584
0.224322432,-3.642113579
0.224422442,-4.029464401
0.224522452,-4.419691797
0.224622462,-4.812376558
0.224722472,-5.207083569
0.224822482,-5.603362912
0.224922492,-6.000751037
0.225022502,-6.398771993
0.225122512,-6.796938713
0.225222522,-7.194754348
0.225322532,-7.591713649
0.225422542,-7.987304392
0.225522552,-8.381008836
0.225622562,-8.772305222
0.225722572,-9.160669289
0.225822582,-9.545575823
0.225922592,-9.926500211
0.226022602,-10.30292002
0.226122612,-10.67431657
0.226222622,-11.04017652
0.226322632,-11.39999345
0.226422642,-11.75326939
0.226522652,-12.09951644
0.226622662,-12.43825823
0.226722672,-12.76903146
0.226822682,-13.09138737
0.226922692,-13.40489317
0.227022702,-13.70913342
0.227122712,-14.0037114
0.227222722,-14.28825042
0.227322732,-14.562395
0.227422742,-14.8258121
0.227522752,-15.07819222
0.227622762,-15.31925042
0.227722772,-15.54872733
0.227822782,-15.76638999
0.227922792,-15.97203272
0.228022802,-16.16547779
0.228122812,-16.34657612
0.228222822,-16.51520777
0.228322832,-16.67128245
0.228422842,-16.81473985
0.228522852,-16.94554994
0.228622862,-17.06371312
0.228722872,-17.16926031
0.228822882,-17.26225292
0.228922892,-17.34278275
0.229022902,-17.41097172
0.229122912,-17.4669716
0.229222922,-17.51096358
0.229322932,-17.54315774
0.229422942,-17.56379244
0.229522952,-17.57313363
0.229622962,-17.57147406
0.229722972,-17.55913236
0.229822982,-17.5364521
0.229922992,-17.5038007
0.230023002,-17.46156832
0.230123012,-17.4101666
0.230223022,-17.35002743
0.230323032,-17.28160152
0.230423042,-17.20535703
0.230523052,-17.12177803
0.230623062,-17.03136299
0.230723072,-16.93462316
0.230823082,-16.83208096
0.230923092,-16.72426823
0.231023102,-16.6117246
0.231123112,-16.49499566
0.231223122,-16.37463121
0.231323132,-16.2511835
0.231423142,-16.12520537
0.231523152,-15.99724849
0.231623162,-15.86786149
0.231723172,-15.73758821
0.231823182,-15.60696588
0.231923192,-15.47652332
0.232023202,-15.34677924
0.232123212,-15.21824045
0.232223222,-15.09140021
0.232323232,-14.96673659
0.232423242,-14.84471084
0.232523252,-14.72576585
0.232623262,-14.61032465
0.232723272,-14.498789
0.232823282,-14.39153802
0.232923292,-14.28892689
0.233023302,-14.19128563
0.233123312,-14.09891798
0.233223322,-14.01210036
0.233323332,-13.9310809
0.233423342,-13.85607854
0.233523352,-13.78728231
0.233623362,-13.72485063
0.233723372,-13.66891074
0.233823382,-13.61955819
0.233923392,-13.57685653
0.234023402,-13.54083703
0.234123412,-13.51149848
0.234223422,-13.4888072
0.234323432,-13.47269706
0.234423442,-13.46306966
0.234523452,-13.45979461
0.234623462,-13.4627099
0.234723472,-13.47162239
0.234823482,-13.48630841
0.234923492,-13.50651445
0.235023502,-13.53195795
0.235123512,-13.56232818
0.235223522,-13.59728727
0.235323532,-13.63647126
0.235423542,-13.67949126
0.235523552,-13.72593473
0.235623562,-13.77536681
0.235723572,-13.82733173
0.235823582,-13.88135429
0.235923592,-13.93694143
0.236023602,-13.99358382
0.236123612,-14.05075755
0.236223622,-14.10792588
0.236323632,-14.16454096
0.236423642,-14.22004567
0.236523652,-14.27387549
0.236623662,-14.32546032
0.236723672,-14.37422643
0.236823682,-14.41959837
0.236923692,-14.46100086
0.237023702,-14.49786074
0.237123712,-14.52960893
0.237223722,-14.55568228
0.237323732,-14.57552552
0.237423742,-14.58859315
0.237523752,-14.59435126
0.237623762,-14.59227937
0.237723772,-14.5818722
0.237823782,-14.56264143
0.237923792,-14.53411735
0.238023802,-14.49585051
0.238123812,-14.4474133
0.238223822,-14.3884014
0.238323832,-14.31843526
0.238423842,-14.23716142
0.238523852,-14.14425379
0.238623862,-14.03941481
0.238723872,-13.92237659
0.238823882,-13.79290186
0.238923892,-13.65078491
0.239023902,-13.49585239
0.239123912,-13.32796399
0.239223922,-13.14701307
0.239323932,-12.95292714
0.239423942,-12.74566826
0.239523952,-12.52523328
0.239623962,-12.29165405
0.239723972,-12.04499745
0.239823982,-11.78536536
0.239923992,-11.51289447
0.240024002,-11.22775603
0.240124012,-10.93015545
0.240224022,-10.62033181
0.240324032,-10.2985573
0.240424042,-9.965136461
0.240524052,-9.62040544
0.240624062,-9.264731057
0.240724072,-8.89850982
0.240824082,-8.52216684
0.240924092,-8.136154646
0.241024102,-7.740951929
0.241124112,-7.3370622
0.241224122,-6.925012364
0.241324132,-6.505351236
0.241424142,-6.078647977
0.241524152,-5.64549048
0.241624162,-5.20648369
0.241724172,-4.762247877
0.241824182,-4.313416867
0.241924192,-3.860636226
0.242024202,-3.404561419
0.242124212,-2.945855935
0.242224222,-2.485189394
0.242324232,-2.023235637
0.242424242,-1.560670809
0.242524252,-1.098171438
0.242624262,-0.636412519
0.242724272,-0.176065601
0.242824282,0.282203097
0.242924292,0.737734561
0.243024302,1.189878824
0.243124312,1.637996771
0.243224322,2.08146191
0.243324332,2.519662094
0.243424342,2.952001196
0.243524352,3.377900722
0.243624362,3.796801369
0.243724372,4.208164516
0.243824382,4.611473638
0.243924392,5.006235656
0.244024402,5.391982199
0.244124412,5.768270787
0.244224422,6.134685926
0.244324432,6.490840116
0.244424442,6.836374762
0.244524452,7.170960993
0.244624462,7.494300382
0.244724472,7.806125568
0.244824482,8.106200773
0.244924492,8.394322223
0.245024502,8.670318456
0.245124512,8.934050536
0.245224522,9.185412155
0.245324532,9.424329634
0.245424542,9.650761823
0.245524552,9.864699891
0.245624562,10.06616702
0.245724572,10.255218
0.245824582,10.43193871
0.245924592,10.59644554
0.246024602,10.74888465
0.246124612,10.88943125
0.246224622,11.01828865
0.246324632,11.13568734
0.246424642,11.24188394
0.246524652,11.3371601
0.246624662,11.42182126
0.246724672,11.49619544
0.246824682,11.56063188
0.246924692,11.61549966
0.247024702,11.66118629
0.247124712,11.69809619
0.247224722,11.72664915
0.247324732,11.74727881
0.247424742,11.760431
0.247524752,11.76656212
0.247624762,11.76613753
0.247724772,11.75962983
0.247824782,11.74751719
0.247924792,11.73028169
0.248024802,11.7084076
0.248124812,11.68237974
0.248224822,11.65268178
0.248324832,11.61979465
0.248424842,11.58419483
0.248524852,11.54635285
0.248624862,11.50673166
0.248724872,11.46578516
0.248824882,11.42395667
0.248924892,11.38167757
0.249024902,11.33936589
0.249124912,11.29742498
0.249224922,11.25624229
0.249324932,11.21618818
0.249424942,11.17761479
0.249524952,11.14085501
0.249624962,11.1062215
0.249724972,11.07400583
0.249824982,11.04447765
0.249924992,11.01788398
0.250025003,10.99444858
0.250125013,10.97437141
0.250225023,10.95782814
0.250325033,10.94496983
0.250425043,10.93592263
0.250525053,10.9307876
0.250625063,10.92964061
0.250725073,10.93253236
0.250825083,10.93948843
0.250925093,10.95050951
0.251025103,10.96557163
0.251125113,10.98462653
0.251225123,11.00760208
0.251325133,11.03440284
0.251425143,11.06491061
0.251525153,11.09898516
0.251625163,11.13646497
0.251725173,11.17716802
0.251825183,11.22089275
0.251925193,11.26741897
0.252025203,11.31650888
0.252125213,11.3679082
0.252225223,11.42134723
0.252325233,11.47654207
0.252425243,11.53319585
0.252525253,11.59099994
0.252625263,11.6496353
0.252725273,11.70877375
0.252825283,11.76807937
0.252925293,11.82720983
0.253025303,11.88581777
0.253125313,11.9435522
0.253225323,12.00005989
0.253325333,12.05498677
0.253425343,12.10797928
0.253525353,12.15868577
0.253625363,12.20675787
0.253725373,12.25185178
0.253825383,12.29362962
0.253925393,12.33176067
0.254025403,12.36592267
0.254125413,12.39580294
0.254225423,12.42109961
0.254325433,12.4415227
0.254425443,12.45679518
0.254525453,12.46665398
0.254625463,12.47085092
0.254725473,12.46915363
0.254825483,12.46134633
0.254925493,12.44723059
0.255025503,12.42662602
0.255125513,12.39937088
0.255225523,12.36532263
0.255325533,12.32435835
0.255425543,12.27637516
0.255525553,12.2212905
0.255625563,12.15904241
0.255725573,12.08958962
0.255825583,12.01291164
0.255925593,11.92900879
0.256025603,11.83790207
0.256125613,11.739633
0.256225623,11.63426343
0.256325633,11.52187517
0.256425643,11.40256964
0.256525653,11.2764674
0.256625663,11.14370763
0.256725673,11.00444754
0.256825683,10.85886171
0.256925693,10.70714136
0.257025703,10.54949361
0.257125713,10.3861406
0.257225723,10.21731868
0.257325733,10.04327739
0.257425743,9.864278567
0.257525753,9.680595308
0.257625763,9.492510906
0.257725773,9.30031779
0.257825783,9.104316413
0.257925793,8.904814128
0.258025803,8.702124038
0.258125813,8.496563842
0.258225823,8.288454661
0.258325833,8.078119873
0.258425843,7.865883933
0.258525853,7.652071213
0.258625863,7.437004841
0.258725873,7.221005559
0.258825883,7.004390599
0.258925893,6.787472578
0.259025903,6.570558426
0.259125913,6.35394834
0.259225923,6.137934775
0.259325933,5.922801477
0.259425943,5.708822553
0.259525953,5.496261591
0.259625963,5.285370827
0.259725973,5.076390369
0.259825983,4.869547469
0.259925993,4.665055861
0.260026003,4.463115154
0.260126013,4.263910293
0.260226023,4.067611075
0.260326033,3.874371743
0.260426043,3.684330642
0.260526053,3.49760994
0.260626063,3.314315429
0.260726073,3.134536387
0.260826083,2.958345514
0.260926093,2.78579894
0.261026103,2.616936301
0.261126113,2.451780888
0.261226123,2.290339862
0.261326133,2.13260454
0.261426143,1.978550745
0.261526153,1.82813922
0.261626163,1.681316115
0.261726173,1.538013519
0.261826183,1.398150068
0.261926193,1.261631595
0.262026203,1.128351842
0.262126213,0.998193221
0.262226223,0.871027618
0.262326233,0.746717248
0.262426243,0.625115545
0.262526253,0.50606809
0.262626263,0.38941357
0.262726273,0.27498477
0.262826283,0.162609588
0.262926293,0.052112065
0.263026303,-0.056686559
0.263126313,-0.163966789
0.263226323,-0.2699098
0.263326333,-0.374696367
0.263426343,-0.478505794
0.263526353,-0.581514851
0.263626363,-0.683896718
0.263726373,-0.785819945
0.263826383,-0.887447437
0.263926393,-0.988935451
0.264026403,-1.090432636
0.264126413,-1.192079088
0.264226423,-1.294005455
0.264326433,-1.396332074
0.264426443,-1.499168156
0.264526453,-1.602611011
0.264626463,-1.706745332
0.264726473,-1.811642527
0.264826483,-1.917360108
0.264926493,-2.023941141
0.265026503,-2.131413755
0.265126513,-2.239790717
0.265226523,-2.349069076
0.265326533,-2.459229865
0.265426543,-2.570237884
0.265526553,-2.682041546
0.265626563,-2.794572796
0.265726573,-2.907747105
0.265826583,-3.021463534
0.265926593,-3.135604871
0.266026603,-3.250037842
0.266126613,-3.364613392
0.266226623,-3.47916704
0.266326633,-3.593519307
0.266426643,-3.707476203
0.266526653,-3.820829793
0.266626663,-3.933358826
0.266726673,-4.044829422
0.266826683,-4.154995828
0.266926693,-4.263601231
0.267026703,-4.37037862
0.267126713,-4.475051715
0.267226723,-4.577335932
0.267326733,-4.676939404
0.267426743,-4.773564038
0.267526753,-4.866906614
0.267626763,-4.956659921
0.267726773,-5.042513917
0.267826783,-5.124156922
0.267926793,-5.201276832
0.268026803,-5.273562342
0.268126813,-5.340704194
0.268226823,-5.402396427
0.268326833,-5.458337627
0.268426843,-5.50823218
0.268526853,-5.55179152
0.268626863,-5.58873536
0.268726873,-5.618792913
0.268826883,-5.641704087
0.268926893,-5.65722066
0.269026903,-5.66510742
0.269126913,-5.665143275
0.269226923,-5.657122316
0.269326933,-5.640854848
0.269426943,-5.616168366
0.269526953,-5.582908478
0.269626963,-5.540939778
0.269726973,-5.490146654
0.269826983,-5.430434042
0.269926993,-5.361728103
0.270027003,-5.283976838
0.270127013,-5.197150631
0.270227023,-5.101242717
0.270327033,-4.996269571
0.270427043,-4.882271218
0.270527053,-4.759311472
0.270627063,-4.627478077
0.270727073,-4.48688278
0.270827083,-4.337661312
0.270927093,-4.179973285
0.271027103,-4.014002008
0.271127113,-3.839954213
0.271227123,-3.658059702
0.271327133,-3.468570905
0.271427143,-3.271762361
0.271527153,-3.067930111
0.271627163,-2.857391016
0.271727173,-2.640481994
0.271827183,-2.417559185
0.271927193,-2.188997037
0.272027203,-1.955187323
0.272127213,-1.716538093
0.272227223,-1.473472562
0.272327233,-1.226427926
0.272427243,-0.97585414
0.272527253,-0.722212623
0.272627263,-0.465974924
0.272727273,-0.207621347
0.272827283,0.052360477
0.272927293,0.313477042
0.273027303,0.575230457
0.273127313,0.837119954
0.273227323,1.098643426
0.273327333,1.359298977
0.273427343,1.618586475
0.273527353,1.87600912
0.273627363,2.131075006
0.273727373,2.383298679
0.273827383,2.632202679
0.273927393,2.877319073
0.274027403,3.118190956
0.274127413,3.354373934
0.274227423,3.585437566
0.274327433,3.81096677
0.274427443,4.030563193
0.274527453,4.243846521
0.274627463,4.450455742
0.274727473,4.650050356
0.274827483,4.842311512
0.274927493,5.026943089
0.275027503,5.203672703
0.275127513,5.372252633
0.275227523,5.532460684
0.275327533,5.684100955
0.275427543,5.827004528
0.275527553,5.961030073
0.275627563,6.086064359
0.275727573,6.202022676
0.275827583,6.308849162
0.275927593,6.406517034
0.276027603,6.495028727
0.276127613,6.574415933
0.276227623,6.644739537
0.276327633,6.706089464
0.276427643,6.758584425
0.276527653,6.802371559
0.276627663,6.837625986
0.276727673,6.864550263
0.276827683,6.883373739
0.276927693,6.89435183
0.277027703,6.897765185
0.277127713,6.893918785
0.277227723,6.88314094
0.277327733,6.865782211
0.277427743,6.842214251
0.277527753,6.812828572
0.277627763,6.778035241
0.277727773,6.7382615
0.277827783,6.693950338
0.277927793,6.645558988
0.278027803,6.593557385
0.278127813,6.538426561
0.278227823,6.48065701
0.278327833,6.420747005
0.278427843,6.359200884
0.278527853,6.296527315
0.278627863,6.233237532
0.278727873,6.169843558
0.278827883,6.106856422
0.278927893,6.044784367
0.279027903,5.984131062
0.279127913,5.925393827
0.279227923,5.869061864
0.279327933,5.815614516
0.279427943,5.765519548
0.279527953,5.71923146
0.279627963,5.677189843
0.279727973,5.639817771
0.279827983,5.607520247
0.279927993,5.5806827
0.280028003,5.55966955
0.280128013,5.544822823
0.280228023,5.53646085
0.280328033,5.534877031
0.280428043,5.540338681
0.280528053,5.553085957
0.280628063,5.573330873
0.280728073,5.601256403
0.280828083,5.637015677
0.280928093,5.680731276
0.281028103,5.732494622
0.281128113,5.792365471
0.281228123,5.860371509
0.281328133,5.936508054
0.281428143,6.020737859
0.281528153,6.112991026
0.281628163,6.213165029
0.281728173,6.321124841
0.281828183,6.43670317
0.281928193,6.5597008
0.282028203,6.689887045
0.282128213,6.827000298
0.282228223,6.970748694
0.282328233,7.120810865
0.282428243,7.276836803
0.282528253,7.438448812
0.282628263,7.605242558
0.282728273,7.776788212
0.282828283,7.952631672
0.282928293,8.132295878
0.283028303,8.3152822
0.283128313,8.501071901
0.283228323,8.689127673
0.283328333,8.878895234
0.283428343,9.069804993
0.283528353,9.261273758
0.283628363,9.452706505
0.283728373,9.643498181
0.283828383,9.833035556
0.283928393,10.02069909
0.284028403,10.20586485
0.284128413,10.38790642
0.284228423,10.56619685
0.284328433,10.74011057
0.284428443,10.90902537
0.284528453,11.07232434
0.284628463,11.22939775
0.284728473,11.37964501
0.284828483,11.52247653
0.284928493,11.65731557
0.285028503,11.78360007
0.285128513,11.90078443
0.285228523,12.00834121
0.285328533,12.10576283
0.285428543,12.19256318
0.285528553,12.26827915
0.285628563,12.33247213
0.285728573,12.38472941
0.285828583,12.42466549
0.285928593,12.45192334
0.286028603,12.46617557
0.286128613,12.46712544
0.286228623,12.4545079
0.286328633,12.42809041
0.286428643,12.3876737
0.286528653,12.33309251
0.286628663,12.26421607
0.286728673,12.18094862
0.286828683,12.08322969
0.286928693,11.9710344
0.287028703,11.84437357
0.287128713,11.70329369
0.287228723,11.54787691
0.287328733,11.37824074
0.287428743,11.19453781
0.287528753,10.99695542
0.287628763,10.78571498
0.287728773,10.56107144
0.287828783,10.32331247
0.287928793,10.0727577
0.288028803,9.80975772
0.288128813,9.534693082
0.288228823,9.247973162
0.288328833,8.950034954
0.288428843,8.641341774
0.288528853,8.322381884
0.288628863,7.993667042
0.288728873,7.655730989
0.288828883,7.309127857
0.288928893,6.954430533
0.289028903,6.592228955
0.289128913,6.22312837
0.289228923,5.847747542
0.289328933,5.466716929
0.289428943,5.080676819
0.289528953,4.690275454
0.289628963,4.296167125
0.289728973,3.899010261
0.289828983,3.499465503
0.289928993,3.098193791
0.290029003,2.695854442
0.290129013,2.293103252
0.290229023,1.890590612
0.290329033,1.488959646
0.290429043,1.088844385
0.290529053,0.690867971
0.290629063,0.295640909
0.290729073,-0.09624064
0.290829083,-0.484196503
0.290929093,-0.867664093
0.291029103,-1.246099937
0.291129113,-1.618981132
0.291229123,-1.98580674
0.291329133,-2.346099096
0.291429143,-2.69940504
0.291529153,-3.045297059
0.291629163,-3.383374355
0.291729173,-3.7132638
0.291829183,-4.034620818
0.291929193,-4.347130159
0.292029203,-4.650506575
0.292129213,-4.9444954
0.292229223,-5.228873024
0.292329233,-5.503447266
0.292429243,-5.768057642
0.292529253,-6.022575529
0.292629263,-6.266904225
0.292729273,-6.500978904
0.292829283,-6.724766467
0.292929293,-6.938265292
0.293029303,-7.141504881
0.293129313,-7.334545406
0.293229323,-7.517477165
0.293329333,-7.69041993
0.293429343,-7.85352221
0.293529353,-8.006960425
0.293629363,-8.150937992
0.293729373,-8.285684319
0.293829383,-8.411453737
0.293929393,-8.52852434
0.294029403,-8.637196759
0.294129413,-8.737792877
0.294229423,-8.830654467
0.294329433,-8.916141789
0.294429443,-8.994632119
0.294529453,-9.066518242
0.294629463,-9.132206901
0.294729473,-9.192117206
0.294829483,-9.246679018
0.294929493,-9.296331302
0.295029503,-9.341520464
0.295129513,-9.382698676
0.295229523,-9.420322192
0.295329533,-9.454849657
0.295429543,-9.486740431
0.295529553,-9.516452909
0.295629563,-9.544442867
0.295729573,-9.571161824
0.295829583,-9.597055431
0.295929593,-9.622561891
0.296029603,-9.648110417
0.296129613,-9.674119732
0.296229623,-9.700996614
0.296329633,-9.729134496
0.296429643,-9.758912118
0.296529653,-9.790692245
0.296629663,-9.824820443
0.296729673,-9.861623928
0.296829683,-9.901410488
0.296929693,-9.944467474
0.297029703,-9.991060879
0.297129713,-10.04143449
0.297229723,-10.09580912
0.297329733,-10.15438196
0.297429743,-10.21732594
0.297529753,-10.2847893
0.297629763,-10.3568951
0.297729773,-10.43374097
0.297829783,-10.51539888
0.297929793,-10.60191495
0.298029803,-10.69330948
0.298129813,-10.78957695
0.298229823,-10.89068619
0.298329833,-10.99658062
0.298429843,-11.10717852
0.298529853,-11.2223735
0.298629863,-11.34203497
0.298729873,-11.46600868
0.298829883,-11.59411745
0.298929893,-11.72616181
0.299029903,-11.86192089
0.299129913,-12.00115327
0.299229923,-12.1435979
0.299329933,-12.28897513
0.299429943,-12.43698781
0.299529953,-12.58732234
0.299629963,-12.73964994
0.299729973,-12.89362779
0.299829983,-13.04890035
0.299929993,-13.20510062
0.300030003,-13.36185151
0.300130013,-13.5187672
0.300230023,-13.6754545
0.300330033,-13.83151427
0.300430043,-13.98654283
0.300530053,-14.14013339
0.300630063,-14.29187745
0.300730073,-14.44136624
0.300830083,-14.58819215
0.300930093,-14.73195007
0.301030103,-14.87223883
0.301130113,-15.00866252
0.301230123,-15.14083184
0.301330133,-15.26836538
0.301430143,-15.39089089
0.301530153,-15.50804649
0.301630163,-15.61948185
0.301730173,-15.72485931
0.301830183,-15.82385493
0.301930193,-15.91615955
0.302030203,-16.00147969
0.302130213,-16.07953846
0.302230223,-16.15007639
0.302330233,-16.21285219
0.302430243,-16.26764339
0.302530253,-16.31424701
0.302630263,-16.35248004
0.302730273,-16.38217994
0.302830283,-16.403205
0.302930293,-16.41543465
0.303030303,-16.41876967
0.303130313,-16.41313235
0.303230323,-16.39846657
0.303330333,-16.37473773
0.303430343,-16.34193274
0.303530353,-16.30005977
0.303630363,-16.24914805
0.303730373,-16.18924753
0.303830383,-16.12042852
0.303930393,-16.04278118
0.304030403,-15.95641499
0.304130413,-15.86145818
0.304230423,-15.75805705
0.304330433,-15.64637523
0.304430443,-15.52659292
0.304530453,-15.39890603
0.304630463,-15.26352532
0.304730473,-15.12067543
0.304830483,-14.97059392
0.304930493,-14.81353027
0.305030503,-14.64974478
0.305130513,-14.47950755
0.305230523,-14.3030973
0.305330533,-14.12080031
0.305430543,-13.93290922
0.305530553,-13.73972189
0.305630563,-13.54154024
0.305730573,-13.33866905
0.305830583,-13.13141482
0.305930593,-12.92008459
0.306030603,-12.70498478
0.306130613,-12.48642007
0.306230623,-12.26469226
0.306330633,-12.04009919
0.306430643,-11.81293365
0.306530653,-11.58348236
0.306630663,-11.35202497
0.306730673,-11.1188331
0.306830683,-10.88416939
0.306930693,-10.64828669
0.307030703,-10.41142719
0.307130713,-10.17382165
0.307230723,-9.935688722
0.307330733,-9.697234287
0.307430743,-9.458650843
0.307530753,-9.220116989
0.307630763,-8.981796965
0.307730773,-8.743840247
0.307830783,-8.506381219
0.307930793,-8.269538914
0.308030803,-8.033416822
0.308130813,-7.798102769
0.308230823,-7.563668867
0.308330833,-7.330171534
0.308430843,-7.097651586
0.308530853,-6.866134396
0.308630863,-6.635630123
0.308730873,-6.40613401
0.308830883,-6.177626744
0.308930893,-5.950074886
0.309030903,-5.72343136
0.309130913,-5.497636003
0.309230923,-5.272616174
0.309330933,-5.048287419
0.309430943,-4.824554184
0.309530953,-4.601310586
0.309630963,-4.378441221
0.309730973,-4.155822019
0.309830983,-3.933321144
0.309930993,-3.710799916
0.310031003,-3.488113778
0.310131013,-3.265113281
0.310231023,-3.0416451
0.310331033,-2.81755306
0.310431043,-2.592679188
0.310531053,-2.366864766
0.310631063,-2.139951392
0.310731073,-1.911782049
0.310831083,-1.682202162
0.310931093,-1.451060655
0.311031103,-1.218210988
0.311131113,-0.983512189
0.311231123,-0.746829857
0.311331133,-0.50803714
